0.000000000000000000e+00,1.002139999999999975e-01,5.583979999999999499e+00
2.048000000000000128e-06,9.970149999999999846e-02,5.578859999999999708e+00
4.096000000000000255e-06,1.003420000000000006e-01,5.573760000000000048e+00
6.144000000000000806e-06,1.005989999999999940e-01,5.566079999999999472e+00
8.192000000000000510e-06,1.004700000000000037e-01,5.560960000000000569e+00
1.024000000000000021e-05,1.003420000000000006e-01,5.555860000000000021e+00
1.228800000000000161e-05,1.000859999999999944e-01,5.550739999999999341e+00
1.433600000000000132e-05,1.007269999999999971e-01,5.543059999999999654e+00
1.638400000000000102e-05,1.012389999999999957e-01,5.535400000000000098e+00
1.843200000000000242e-05,1.012389999999999957e-01,5.527720000000000411e+00
2.048000000000000043e-05,1.011110000000000064e-01,5.522619999999999862e+00
2.252800000000000183e-05,1.011110000000000064e-01,5.517500000000000071e+00
2.457600000000000322e-05,1.003420000000000006e-01,5.507279999999999731e+00
2.662400000000000123e-05,9.982969999999999344e-02,5.497040000000000148e+00
2.867200000000000263e-05,9.970149999999999846e-02,5.489380000000000592e+00
3.072000000000000403e-05,9.893259999999999554e-02,5.476600000000000357e+00
3.276800000000000204e-05,9.970149999999999846e-02,5.471479999999999677e+00
3.481600000000000005e-05,9.995779999999999943e-02,5.466359999999999886e+00
3.686400000000000484e-05,1.000859999999999944e-01,5.461260000000000225e+00
3.891200000000000285e-05,9.957340000000000635e-02,5.453580000000000538e+00
4.096000000000000086e-05,9.982969999999999344e-02,5.451019999999999754e+00
4.300800000000000564e-05,9.970149999999999846e-02,5.443360000000000198e+00
4.505600000000000365e-05,9.995779999999999943e-02,5.438239999999999519e+00
4.710400000000000166e-05,9.982969999999999344e-02,5.430580000000000851e+00
4.915200000000000645e-05,1.002139999999999975e-01,5.420340000000000380e+00
5.120000000000000446e-05,1.000859999999999944e-01,5.415239999999999831e+00
5.324800000000000247e-05,1.003420000000000006e-01,5.410120000000000928e+00
5.529600000000000048e-05,9.995779999999999943e-02,5.404999999999999361e+00
5.734400000000000527e-05,1.003420000000000006e-01,5.397340000000000693e+00
5.939200000000000328e-05,1.007269999999999971e-01,5.387100000000000222e+00
6.144000000000000806e-05,9.944519999999999749e-02,5.379439999999999777e+00
6.348799999999999930e-05,9.944519999999999749e-02,5.369199999999999307e+00
6.553600000000000408e-05,9.944519999999999749e-02,5.364100000000000534e+00
6.758400000000000887e-05,9.957340000000000635e-02,5.358979999999999855e+00
