2.807779999999999720e+00,-3.700000000000000000e+01
2.808259999999999756e+00,-3.700000000000000000e+01
2.808743999999999907e+00,-3.700000000000000000e+01
2.809235999999999844e+00,-3.700000000000000000e+01
2.809715999999999880e+00,-3.700000000000000000e+01
2.810207999999999817e+00,-3.700000000000000000e+01
2.811188000000000020e+00,-3.700000000000000000e+01
2.814567999999999959e+00,-3.600000000000000000e+01
2.817947999999999897e+00,-3.600000000000000000e+01
2.821327999999999836e+00,-3.600000000000000000e+01
2.824707999999999775e+00,-3.600000000000000000e+01
2.828087999999999713e+00,-3.500000000000000000e+01
2.831467999999999652e+00,-3.500000000000000000e+01
2.834848000000000035e+00,-3.500000000000000000e+01
2.838227999999999973e+00,-3.400000000000000000e+01
2.841615999999999698e+00,-3.400000000000000000e+01
2.844987999999999850e+00,-3.400000000000000000e+01
2.848367999999999789e+00,-3.300000000000000000e+01
2.851747999999999728e+00,-3.300000000000000000e+01
2.855127999999999666e+00,-3.300000000000000000e+01
2.858508000000000049e+00,-3.200000000000000000e+01
2.861887999999999987e+00,-3.200000000000000000e+01
2.865267999999999926e+00,-3.200000000000000000e+01
2.868647999999999865e+00,-3.100000000000000000e+01
2.872027999999999803e+00,-3.100000000000000000e+01
2.875415999999999972e+00,-3.000000000000000000e+01
2.878787999999999681e+00,-3.000000000000000000e+01
2.882168000000000063e+00,-2.900000000000000000e+01
2.885548000000000002e+00,-2.900000000000000000e+01
2.888927999999999940e+00,-2.900000000000000000e+01
2.892307999999999879e+00,-2.800000000000000000e+01
2.895687999999999818e+00,-2.800000000000000000e+01
2.899067999999999756e+00,-2.700000000000000000e+01
2.902447999999999695e+00,-2.700000000000000000e+01
2.905828000000000078e+00,-2.600000000000000000e+01
2.909208000000000016e+00,-2.600000000000000000e+01
2.912587999999999955e+00,-2.500000000000000000e+01
2.915967999999999893e+00,-2.500000000000000000e+01
2.919347999999999832e+00,-2.400000000000000000e+01
2.922727999999999771e+00,-2.400000000000000000e+01
2.926107999999999709e+00,-2.300000000000000000e+01
2.929487999999999648e+00,-2.300000000000000000e+01
